interacting_pair	variable	pvalue	mean	part1	part2	tissue
CD46_JAG1	Novel.Basal_APOE_high	0	0.647	Novel	Basal_APOE_high	Skin
CD46_JAG1	Novel.Basal_KRT14_high	0	0.747	Novel	Basal_KRT14_high	Skin
CD46_JAG1	Novel.BEC	0.048	0.532	Novel	BEC	Skin
CD46_JAG1	Novel.Follicular	0	0.93	Novel	Follicular	Skin
CD46_JAG1	Novel.Granular	0.016	0.537	Novel	Granular	Skin
CD46_JAG1	Novel.HPro_Skin	0	0.657	Novel	HPro_Skin	Skin
CD46_JAG1	Novel.Smo	0	0.969	Novel	Smo	Skin
CD46_JAG1	Novel.Spinous_KRT1_high	0	0.708	Novel	Spinous_KRT1_high	Skin
CD46_JAG1	Novel.Spinous_KRT10_high	0	0.698	Novel	Spinous_KRT10_high	Skin
CD46_JAG1	Novel.Spinous_KRTDAP_high	0	0.631	Novel	Spinous_KRTDAP_high	Skin
CD46_JAG1	Novel.Spinous_RORA_high	0	0.61	Novel	Spinous_RORA_high	Skin
CD46_JAG1	Smo.Basal_KRT14_high	0	0.617	Smo	Basal_KRT14_high	Skin
CD46_JAG1	Smo.Follicular	0	0.8	Smo	Follicular	Skin
CD46_JAG1	Smo.Smo	0	0.838	Smo	Smo	Skin
CD46_JAG1	Smo.Spinous_KRT1_high	0	0.577	Smo	Spinous_KRT1_high	Skin
CD46_JAG1	Smo.Spinous_KRT10_high	0	0.568	Smo	Spinous_KRT10_high	Skin
CD46_JAG1	Spinous_KRT10_high.Basal_KRT14_high	0.016	0.541	Spinous_KRT10_high	Basal_KRT14_high	Skin
CD46_JAG1	Spinous_KRT10_high.Follicular	0	0.724	Spinous_KRT10_high	Follicular	Skin
CD46_JAG1	Spinous_KRT10_high.Smo	0	0.763	Spinous_KRT10_high	Smo	Skin
CD46_JAG1	Spinous_KRTDAP_high.Basal_KRT14_high	0.014	0.53	Spinous_KRTDAP_high	Basal_KRT14_high	Skin
CD46_JAG1	Spinous_KRTDAP_high.Follicular	0	0.714	Spinous_KRTDAP_high	Follicular	Skin
CD46_JAG1	Spinous_KRTDAP_high.Smo	0	0.752	Spinous_KRTDAP_high	Smo	Skin
CD52_SIGLEC10	DC.DC	0	0.953	DC	DC	Skin
CD52_SIGLEC10	DC.Mon	0	0.965	DC	Mon	Skin
CD52_SIGLEC10	Mon.DC	0	0.905	Mon	DC	Skin
CD52_SIGLEC10	Mon.Mon	0	0.917	Mon	Mon	Skin
CD55_ADGRE5	Basal_APOE_high.Mac	0.048	0.468	Basal_APOE_high	Mac	Skin
CD55_ADGRE5	Basal_APOE_high.Mon	0	0.577	Basal_APOE_high	Mon	Skin
CD55_ADGRE5	Basal_KRT14_high.Mac	0	0.515	Basal_KRT14_high	Mac	Skin
CD55_ADGRE5	Basal_KRT14_high.Mon	0	0.624	Basal_KRT14_high	Mon	Skin
CD55_ADGRE5	BEC.Mon	0	0.484	BEC	Mon	Skin
CD55_ADGRE5	DC.Mac	0	0.874	DC	Mac	Skin
CD55_ADGRE5	DC.Mon	0	0.983	DC	Mon	Skin
CD55_ADGRE5	Fib.Mac	0.03	0.466	Fib	Mac	Skin
CD55_ADGRE5	Fib.Mon	0	0.575	Fib	Mon	Skin
CD55_ADGRE5	Follicular.Mac	0	0.615	Follicular	Mac	Skin
CD55_ADGRE5	Follicular.Mon	0	0.724	Follicular	Mon	Skin
CD55_ADGRE5	Granular.Mac	0	0.96	Granular	Mac	Skin
CD55_ADGRE5	Granular.Mon	0	1.069	Granular	Mon	Skin
CD55_ADGRE5	HPro_Skin.Mac	0	0.531	HPro_Skin	Mac	Skin
CD55_ADGRE5	HPro_Skin.Mon	0	0.64	HPro_Skin	Mon	Skin
CD55_ADGRE5	Mon.Mac	0	0.952	Mon	Mac	Skin
CD55_ADGRE5	Mon.Mon	0	1.061	Mon	Mon	Skin
CD55_ADGRE5	Novel.Mon	0	0.588	Novel	Mon	Skin
CD55_ADGRE5	Spinous_KRT1_high.Mac	0	0.625	Spinous_KRT1_high	Mac	Skin
CD55_ADGRE5	Spinous_KRT1_high.Mon	0	0.734	Spinous_KRT1_high	Mon	Skin
CD55_ADGRE5	Spinous_KRT10_high.Mac	0.016	0.501	Spinous_KRT10_high	Mac	Skin
CD55_ADGRE5	Spinous_KRT10_high.Mon	0	0.61	Spinous_KRT10_high	Mon	Skin
CD55_ADGRE5	Spinous_KRTDAP_high.Mac	0	0.714	Spinous_KRTDAP_high	Mac	Skin
CD55_ADGRE5	Spinous_KRTDAP_high.Mon	0	0.823	Spinous_KRTDAP_high	Mon	Skin
CD55_ADGRE5	Spinous_RORA_high.Mac	0	0.677	Spinous_RORA_high	Mac	Skin
CD55_ADGRE5	Spinous_RORA_high.Mon	0	0.786	Spinous_RORA_high	Mon	Skin
CD74_APP	Basal_APOE_high.Follicular	0	0.934	Basal_APOE_high	Follicular	Skin
CD74_APP	Basal_APOE_high.Novel	0	0.953	Basal_APOE_high	Novel	Skin
CD74_APP	BEC.Basal_APOE_high	0	2.62	BEC	Basal_APOE_high	Skin
CD74_APP	BEC.Basal_KRT14_high	0	2.572	BEC	Basal_KRT14_high	Skin
CD74_APP	BEC.BEC	0	2.924	BEC	BEC	Skin
CD74_APP	BEC.Fib	0	2.617	BEC	Fib	Skin
CD74_APP	BEC.Follicular	0	3.022	BEC	Follicular	Skin
CD74_APP	BEC.Granular	0	2.626	BEC	Granular	Skin
CD74_APP	BEC.HPro_Skin	0	2.445	BEC	HPro_Skin	Skin
CD74_APP	BEC.Mac	0	2.519	BEC	Mac	Skin
CD74_APP	BEC.Novel	0	3.04	BEC	Novel	Skin
CD74_APP	BEC.Smo	0	2.532	BEC	Smo	Skin
CD74_APP	BEC.Spinous_KRT10_high	0	2.431	BEC	Spinous_KRT10_high	Skin
CD74_APP	BEC.Spinous_KRTDAP_high	0	2.475	BEC	Spinous_KRTDAP_high	Skin
CD74_APP	DC.Basal_APOE_high	0	3.059	DC	Basal_APOE_high	Skin
CD74_APP	DC.Basal_KRT14_high	0	3.011	DC	Basal_KRT14_high	Skin
CD74_APP	DC.BEC	0	3.363	DC	BEC	Skin
CD74_APP	DC.Fib	0	3.056	DC	Fib	Skin
CD74_APP	DC.Follicular	0	3.461	DC	Follicular	Skin
CD74_APP	DC.Granular	0	3.065	DC	Granular	Skin
CD74_APP	DC.HPro_Skin	0	2.884	DC	HPro_Skin	Skin
CD74_APP	DC.Mac	0	2.958	DC	Mac	Skin
CD74_APP	DC.Novel	0	3.479	DC	Novel	Skin
CD74_APP	DC.Smo	0	2.971	DC	Smo	Skin
CD74_APP	DC.Spinous_KRT10_high	0	2.87	DC	Spinous_KRT10_high	Skin
CD74_APP	DC.Spinous_KRTDAP_high	0	2.914	DC	Spinous_KRTDAP_high	Skin
CD74_APP	Mac.Basal_APOE_high	0	2.59	Mac	Basal_APOE_high	Skin
CD74_APP	Mac.Basal_KRT14_high	0	2.542	Mac	Basal_KRT14_high	Skin
CD74_APP	Mac.BEC	0	2.894	Mac	BEC	Skin
CD74_APP	Mac.Fib	0	2.586	Mac	Fib	Skin
CD74_APP	Mac.Follicular	0	2.992	Mac	Follicular	Skin
CD74_APP	Mac.Granular	0	2.596	Mac	Granular	Skin
CD74_APP	Mac.HPro_Skin	0	2.414	Mac	HPro_Skin	Skin
CD74_APP	Mac.Mac	0	2.489	Mac	Mac	Skin
CD74_APP	Mac.Novel	0	3.01	Mac	Novel	Skin
CD74_APP	Mac.Smo	0	2.502	Mac	Smo	Skin
CD74_APP	Mac.Spinous_KRT10_high	0	2.4	Mac	Spinous_KRT10_high	Skin
CD74_APP	Mac.Spinous_KRTDAP_high	0	2.445	Mac	Spinous_KRTDAP_high	Skin
CD74_APP	Mon.Basal_APOE_high	0	1.763	Mon	Basal_APOE_high	Skin
CD74_APP	Mon.Basal_KRT14_high	0	1.715	Mon	Basal_KRT14_high	Skin
CD74_APP	Mon.BEC	0	2.067	Mon	BEC	Skin
CD74_APP	Mon.Fib	0	1.76	Mon	Fib	Skin
CD74_APP	Mon.Follicular	0	2.165	Mon	Follicular	Skin
CD74_APP	Mon.Granular	0	1.769	Mon	Granular	Skin
CD74_APP	Mon.HPro_Skin	0	1.588	Mon	HPro_Skin	Skin
CD74_APP	Mon.Mac	0	1.662	Mon	Mac	Skin
CD74_APP	Mon.Novel	0	2.184	Mon	Novel	Skin
CD74_APP	Mon.Smo	0	1.675	Mon	Smo	Skin
CD74_APP	Mon.Spinous_KRT10_high	0	1.574	Mon	Spinous_KRT10_high	Skin
CD74_APP	Mon.Spinous_KRTDAP_high	0	1.618	Mon	Spinous_KRTDAP_high	Skin
CD74_COPA	BEC.Granular	0	2.397	BEC	Granular	Skin
CD74_COPA	BEC.HPro_Skin	0	2.357	BEC	HPro_Skin	Skin
CD74_COPA	BEC.Novel	0	2.363	BEC	Novel	Skin
CD74_COPA	DC.Granular	0	2.836	DC	Granular	Skin
CD74_COPA	DC.HPro_Skin	0	2.796	DC	HPro_Skin	Skin
CD74_COPA	DC.Novel	0	2.802	DC	Novel	Skin
CD74_COPA	Mac.Granular	0	2.367	Mac	Granular	Skin
CD74_COPA	Mac.HPro_Skin	0	2.327	Mac	HPro_Skin	Skin
CD74_COPA	Mac.Novel	0	2.333	Mac	Novel	Skin
CD74_COPA	Mon.Granular	0	1.54	Mon	Granular	Skin
CD74_COPA	Mon.HPro_Skin	0	1.5	Mon	HPro_Skin	Skin
CD74_COPA	Mon.Novel	0	1.506	Mon	Novel	Skin
CD74_MIF	BEC.Basal_APOE_high	0	3.081	BEC	Basal_APOE_high	Skin
CD74_MIF	BEC.Basal_KRT14_high	0	3.098	BEC	Basal_KRT14_high	Skin
CD74_MIF	BEC.BEC	0	2.958	BEC	BEC	Skin
CD74_MIF	BEC.DC	0	3.064	BEC	DC	Skin
CD74_MIF	BEC.Fib	0	2.92	BEC	Fib	Skin
CD74_MIF	BEC.Follicular	0	3.182	BEC	Follicular	Skin
CD74_MIF	BEC.Granular	0	3.138	BEC	Granular	Skin
CD74_MIF	BEC.HPro_Skin	0	3.398	BEC	HPro_Skin	Skin
CD74_MIF	BEC.Mac	0	2.867	BEC	Mac	Skin
CD74_MIF	BEC.Mon	0	2.562	BEC	Mon	Skin
CD74_MIF	BEC.Novel	0	3.329	BEC	Novel	Skin
CD74_MIF	BEC.Smo	0	2.989	BEC	Smo	Skin
CD74_MIF	BEC.Spinous_KRT1_high	0	2.995	BEC	Spinous_KRT1_high	Skin
CD74_MIF	BEC.Spinous_KRT10_high	0	2.958	BEC	Spinous_KRT10_high	Skin
CD74_MIF	BEC.Spinous_KRTDAP_high	0	3.08	BEC	Spinous_KRTDAP_high	Skin
CD74_MIF	DC.Basal_APOE_high	0	3.52	DC	Basal_APOE_high	Skin
CD74_MIF	DC.Basal_KRT14_high	0	3.537	DC	Basal_KRT14_high	Skin
CD74_MIF	DC.BEC	0	3.397	DC	BEC	Skin
CD74_MIF	DC.DC	0	3.503	DC	DC	Skin
CD74_MIF	DC.Fib	0	3.359	DC	Fib	Skin
CD74_MIF	DC.Follicular	0	3.621	DC	Follicular	Skin
CD74_MIF	DC.Granular	0	3.577	DC	Granular	Skin
CD74_MIF	DC.HPro_Skin	0	3.837	DC	HPro_Skin	Skin
CD74_MIF	DC.Mac	0	3.306	DC	Mac	Skin
CD74_MIF	DC.Mon	0	3.001	DC	Mon	Skin
CD74_MIF	DC.Novel	0	3.768	DC	Novel	Skin
CD74_MIF	DC.Smo	0	3.428	DC	Smo	Skin
CD74_MIF	DC.Spinous_KRT1_high	0	3.433	DC	Spinous_KRT1_high	Skin
CD74_MIF	DC.Spinous_KRT10_high	0	3.397	DC	Spinous_KRT10_high	Skin
CD74_MIF	DC.Spinous_KRTDAP_high	0	3.519	DC	Spinous_KRTDAP_high	Skin
CD74_MIF	Mac.Basal_APOE_high	0	3.051	Mac	Basal_APOE_high	Skin
CD74_MIF	Mac.Basal_KRT14_high	0	3.067	Mac	Basal_KRT14_high	Skin
CD74_MIF	Mac.BEC	0	2.928	Mac	BEC	Skin
CD74_MIF	Mac.DC	0	3.034	Mac	DC	Skin
CD74_MIF	Mac.Fib	0	2.89	Mac	Fib	Skin
CD74_MIF	Mac.Follicular	0	3.152	Mac	Follicular	Skin
CD74_MIF	Mac.Granular	0	3.108	Mac	Granular	Skin
CD74_MIF	Mac.HPro_Skin	0	3.368	Mac	HPro_Skin	Skin
CD74_MIF	Mac.Mac	0	2.837	Mac	Mac	Skin
CD74_MIF	Mac.Mon	0	2.532	Mac	Mon	Skin
CD74_MIF	Mac.Novel	0	3.299	Mac	Novel	Skin
CD74_MIF	Mac.Smo	0	2.959	Mac	Smo	Skin
CD74_MIF	Mac.Spinous_KRT1_high	0	2.964	Mac	Spinous_KRT1_high	Skin
CD74_MIF	Mac.Spinous_KRT10_high	0	2.927	Mac	Spinous_KRT10_high	Skin
CD74_MIF	Mac.Spinous_KRTDAP_high	0	3.05	Mac	Spinous_KRTDAP_high	Skin
CD74_MIF	Mon.Basal_APOE_high	0	2.224	Mon	Basal_APOE_high	Skin
CD74_MIF	Mon.Basal_KRT14_high	0	2.241	Mon	Basal_KRT14_high	Skin
CD74_MIF	Mon.BEC	0	2.101	Mon	BEC	Skin
CD74_MIF	Mon.DC	0	2.207	Mon	DC	Skin
CD74_MIF	Mon.Fib	0	2.063	Mon	Fib	Skin
CD74_MIF	Mon.Follicular	0	2.326	Mon	Follicular	Skin
CD74_MIF	Mon.Granular	0	2.282	Mon	Granular	Skin
CD74_MIF	Mon.HPro_Skin	0	2.541	Mon	HPro_Skin	Skin
CD74_MIF	Mon.Mac	0	2.01	Mon	Mac	Skin
CD74_MIF	Mon.Mon	0	1.705	Mon	Mon	Skin
CD74_MIF	Mon.Novel	0	2.472	Mon	Novel	Skin
CD74_MIF	Mon.Smo	0	2.132	Mon	Smo	Skin
CD74_MIF	Mon.Spinous_KRT1_high	0	2.138	Mon	Spinous_KRT1_high	Skin
CD74_MIF	Mon.Spinous_KRT10_high	0	2.101	Mon	Spinous_KRT10_high	Skin
CD74_MIF	Mon.Spinous_KRTDAP_high	0	2.223	Mon	Spinous_KRTDAP_high	Skin
CDH1_a2b1 complex	Basal_APOE_high.Basal_KRT14_high	0	0.361	Basal_APOE_high	Basal_KRT14_high	Skin
CDH1_a2b1 complex	Basal_APOE_high.Follicular	0	0.397	Basal_APOE_high	Follicular	Skin
CDH1_a2b1 complex	Basal_KRT14_high.Basal_KRT14_high	0	0.295	Basal_KRT14_high	Basal_KRT14_high	Skin
CDH1_a2b1 complex	Basal_KRT14_high.Follicular	0	0.332	Basal_KRT14_high	Follicular	Skin
CDH1_a2b1 complex	DC.Basal_KRT14_high	0	0.401	DC	Basal_KRT14_high	Skin
CDH1_a2b1 complex	DC.Follicular	0	0.438	DC	Follicular	Skin
CDH1_a2b1 complex	Follicular.Basal_KRT14_high	0	0.329	Follicular	Basal_KRT14_high	Skin
CDH1_a2b1 complex	Follicular.Follicular	0	0.366	Follicular	Follicular	Skin
CDH1_a2b1 complex	Granular.Basal_KRT14_high	0	0.479	Granular	Basal_KRT14_high	Skin
CDH1_a2b1 complex	Granular.Follicular	0	0.515	Granular	Follicular	Skin
CDH1_a2b1 complex	HPro_Skin.Basal_KRT14_high	0	0.327	HPro_Skin	Basal_KRT14_high	Skin
CDH1_a2b1 complex	HPro_Skin.Follicular	0	0.363	HPro_Skin	Follicular	Skin
CDH1_a2b1 complex	Novel.Basal_KRT14_high	0	0.495	Novel	Basal_KRT14_high	Skin
CDH1_a2b1 complex	Novel.Follicular	0	0.532	Novel	Follicular	Skin
CDH1_a2b1 complex	Spinous_KRT1_high.Basal_KRT14_high	0	0.334	Spinous_KRT1_high	Basal_KRT14_high	Skin
CDH1_a2b1 complex	Spinous_KRT1_high.Follicular	0	0.37	Spinous_KRT1_high	Follicular	Skin
CDH1_a2b1 complex	Spinous_KRT10_high.Basal_KRT14_high	0	0.287	Spinous_KRT10_high	Basal_KRT14_high	Skin
CDH1_a2b1 complex	Spinous_KRT10_high.Follicular	0	0.323	Spinous_KRT10_high	Follicular	Skin
CDH1_a2b1 complex	Spinous_KRTDAP_high.Basal_KRT14_high	0	0.467	Spinous_KRTDAP_high	Basal_KRT14_high	Skin
CDH1_a2b1 complex	Spinous_KRTDAP_high.Follicular	0	0.503	Spinous_KRTDAP_high	Follicular	Skin
CDH1_a2b1 complex	Spinous_RORA_high.Basal_KRT14_high	0	0.497	Spinous_RORA_high	Basal_KRT14_high	Skin
CDH1_a2b1 complex	Spinous_RORA_high.Follicular	0	0.534	Spinous_RORA_high	Follicular	Skin
CDH1_aEb7 complex	Basal_APOE_high.DC	0	0.501	Basal_APOE_high	DC	Skin
CDH1_aEb7 complex	Basal_KRT14_high.DC	0	0.436	Basal_KRT14_high	DC	Skin
CDH1_aEb7 complex	DC.DC	0	0.542	DC	DC	Skin
CDH1_aEb7 complex	Follicular.DC	0	0.47	Follicular	DC	Skin
CDH1_aEb7 complex	Granular.DC	0	0.619	Granular	DC	Skin
CDH1_aEb7 complex	HPro_Skin.DC	0	0.467	HPro_Skin	DC	Skin
CDH1_aEb7 complex	Novel.DC	0	0.636	Novel	DC	Skin
CDH1_aEb7 complex	Spinous_KRT1_high.DC	0	0.474	Spinous_KRT1_high	DC	Skin
CDH1_aEb7 complex	Spinous_KRT10_high.DC	0	0.427	Spinous_KRT10_high	DC	Skin
CDH1_aEb7 complex	Spinous_KRTDAP_high.DC	0	0.607	Spinous_KRTDAP_high	DC	Skin
CDH1_aEb7 complex	Spinous_RORA_high.DC	0	0.638	Spinous_RORA_high	DC	Skin
CEACAM6_CEACAM6	Novel.Novel	0	0.229	Novel	Novel	Skin
COL14A1_a2b1 complex	Fib.Basal_KRT14_high	0	0.336	Fib	Basal_KRT14_high	Skin
COL14A1_a2b1 complex	Fib.Follicular	0	0.373	Fib	Follicular	Skin
COL14A1_a2b1 complex	Smo.Basal_KRT14_high	0	0.433	Smo	Basal_KRT14_high	Skin
COL14A1_a2b1 complex	Smo.Follicular	0	0.47	Smo	Follicular	Skin
COL15A1_a2b1 complex	BEC.Basal_KRT14_high	0	0.739	BEC	Basal_KRT14_high	Skin
COL15A1_a2b1 complex	BEC.Follicular	0	0.775	BEC	Follicular	Skin
COL15A1_a2b1 complex	Fib.Basal_KRT14_high	0	0.576	Fib	Basal_KRT14_high	Skin
COL15A1_a2b1 complex	Fib.Follicular	0	0.613	Fib	Follicular	Skin
COL17A1_a2b1 complex	Basal_APOE_high.Basal_KRT14_high	0	0.434	Basal_APOE_high	Basal_KRT14_high	Skin
COL17A1_a2b1 complex	Basal_APOE_high.Follicular	0	0.47	Basal_APOE_high	Follicular	Skin
COL17A1_a2b1 complex	Basal_KRT14_high.Basal_KRT14_high	0	1.297	Basal_KRT14_high	Basal_KRT14_high	Skin
COL17A1_a2b1 complex	Basal_KRT14_high.Follicular	0	1.334	Basal_KRT14_high	Follicular	Skin
COL17A1_a2b1 complex	Follicular.Basal_KRT14_high	0	0.5	Follicular	Basal_KRT14_high	Skin
COL17A1_a2b1 complex	Follicular.Follicular	0	0.537	Follicular	Follicular	Skin
COL17A1_a2b1 complex	HPro_Skin.Basal_KRT14_high	0	0.831	HPro_Skin	Basal_KRT14_high	Skin
COL17A1_a2b1 complex	HPro_Skin.Follicular	0	0.868	HPro_Skin	Follicular	Skin
COL17A1_a2b1 complex	Spinous_KRT10_high.Basal_KRT14_high	0	0.382	Spinous_KRT10_high	Basal_KRT14_high	Skin
COL17A1_a2b1 complex	Spinous_KRT10_high.Follicular	0	0.418	Spinous_KRT10_high	Follicular	Skin
COL18A1_a2b1 complex	Basal_KRT14_high.Basal_KRT14_high	0	0.352	Basal_KRT14_high	Basal_KRT14_high	Skin
COL18A1_a2b1 complex	Basal_KRT14_high.Follicular	0	0.388	Basal_KRT14_high	Follicular	Skin
COL18A1_a2b1 complex	BEC.Basal_KRT14_high	0	0.406	BEC	Basal_KRT14_high	Skin
COL18A1_a2b1 complex	BEC.Follicular	0	0.443	BEC	Follicular	Skin
COL18A1_a2b1 complex	Fib.Basal_KRT14_high	0	0.36	Fib	Basal_KRT14_high	Skin
COL18A1_a2b1 complex	Fib.Follicular	0	0.396	Fib	Follicular	Skin
COL18A1_a2b1 complex	HPro_Skin.Basal_KRT14_high	0	0.305	HPro_Skin	Basal_KRT14_high	Skin
COL18A1_a2b1 complex	HPro_Skin.Follicular	0	0.341	HPro_Skin	Follicular	Skin
COL18A1_a2b1 complex	Smo.Basal_KRT14_high	0	0.58	Smo	Basal_KRT14_high	Skin
COL18A1_a2b1 complex	Smo.Follicular	0	0.617	Smo	Follicular	Skin
COL1A1_a2b1 complex	Fib.Basal_KRT14_high	0	0.952	Fib	Basal_KRT14_high	Skin
COL1A1_a2b1 complex	Fib.Follicular	0	0.988	Fib	Follicular	Skin
COL1A1_a2b1 complex	Smo.Basal_KRT14_high	0	0.427	Smo	Basal_KRT14_high	Skin
COL1A1_a2b1 complex	Smo.Follicular	0	0.464	Smo	Follicular	Skin
COL1A2_a2b1 complex	Fib.Basal_KRT14_high	0	1.308	Fib	Basal_KRT14_high	Skin
COL1A2_a2b1 complex	Fib.Follicular	0	1.345	Fib	Follicular	Skin
COL1A2_a2b1 complex	Smo.Basal_KRT14_high	0	0.541	Smo	Basal_KRT14_high	Skin
COL1A2_a2b1 complex	Smo.Follicular	0	0.578	Smo	Follicular	Skin
COL21A1_a2b1 complex	DC.Basal_KRT14_high	0	0.31	DC	Basal_KRT14_high	Skin
COL21A1_a2b1 complex	DC.Follicular	0	0.347	DC	Follicular	Skin
COL3A1_a2b1 complex	Fib.Basal_KRT14_high	0	0.808	Fib	Basal_KRT14_high	Skin
COL3A1_a2b1 complex	Fib.Follicular	0	0.845	Fib	Follicular	Skin
COL4A1_a2b1 complex	Fib.Basal_KRT14_high	0	0.335	Fib	Basal_KRT14_high	Skin
COL4A1_a2b1 complex	Fib.Follicular	0	0.371	Fib	Follicular	Skin
COL4A2_a2b1 complex	BEC.Basal_KRT14_high	0	0.337	BEC	Basal_KRT14_high	Skin
COL4A2_a2b1 complex	BEC.Follicular	0	0.373	BEC	Follicular	Skin
COL4A2_a2b1 complex	Fib.Basal_KRT14_high	0	0.37	Fib	Basal_KRT14_high	Skin
COL4A2_a2b1 complex	Fib.Follicular	0	0.406	Fib	Follicular	Skin
COL4A2_a2b1 complex	Smo.Basal_KRT14_high	0	0.363	Smo	Basal_KRT14_high	Skin
COL4A2_a2b1 complex	Smo.Follicular	0	0.399	Smo	Follicular	Skin
COL6A1_a2b1 complex	Fib.Basal_KRT14_high	0	1.14	Fib	Basal_KRT14_high	Skin
COL6A1_a2b1 complex	Fib.Follicular	0	1.177	Fib	Follicular	Skin
COL6A1_a2b1 complex	Smo.Basal_KRT14_high	0	0.517	Smo	Basal_KRT14_high	Skin
COL6A1_a2b1 complex	Smo.Follicular	0	0.554	Smo	Follicular	Skin
COL6A2_a2b1 complex	Fib.Basal_KRT14_high	0	1.343	Fib	Basal_KRT14_high	Skin
COL6A2_a2b1 complex	Fib.Follicular	0	1.38	Fib	Follicular	Skin
COL6A2_a2b1 complex	Smo.Basal_KRT14_high	0	0.814	Smo	Basal_KRT14_high	Skin
COL6A2_a2b1 complex	Smo.Follicular	0	0.851	Smo	Follicular	Skin
COL6A3_a2b1 complex	Fib.Basal_KRT14_high	0	0.829	Fib	Basal_KRT14_high	Skin
COL6A3_a2b1 complex	Fib.Follicular	0	0.865	Fib	Follicular	Skin
COL7A1_a2b1 complex	Basal_KRT14_high.Basal_KRT14_high	0	0.455	Basal_KRT14_high	Basal_KRT14_high	Skin
COL7A1_a2b1 complex	Basal_KRT14_high.Follicular	0	0.492	Basal_KRT14_high	Follicular	Skin
COL7A1_a2b1 complex	HPro_Skin.Basal_KRT14_high	0	0.317	HPro_Skin	Basal_KRT14_high	Skin
COL7A1_a2b1 complex	HPro_Skin.Follicular	0	0.354	HPro_Skin	Follicular	Skin
COPA_SORT1	Granular.Granular	0	0.249	Granular	Granular	Skin
COPA_SORT1	HPro_Skin.Granular	0	0.209	HPro_Skin	Granular	Skin
COPA_SORT1	Novel.Granular	0	0.215	Novel	Granular	Skin
CSF1R_IL34	DC.Granular	0	0.747	DC	Granular	Skin
CSF1R_IL34	DC.Spinous_KRTDAP_high	0	0.694	DC	Spinous_KRTDAP_high	Skin
CSF1R_IL34	Mac.Granular	0	0.58	Mac	Granular	Skin
CSF1R_IL34	Mac.Spinous_KRTDAP_high	0	0.527	Mac	Spinous_KRTDAP_high	Skin
CSF1R_IL34	Mon.Granular	0	0.437	Mon	Granular	Skin
CSF1R_IL34	Mon.Spinous_KRTDAP_high	0	0.385	Mon	Spinous_KRTDAP_high	Skin
CXADR_FAM3C	Basal_APOE_high.Basal_APOE_high	0	0.669	Basal_APOE_high	Basal_APOE_high	Skin
CXADR_FAM3C	Basal_APOE_high.Fib	0	0.864	Basal_APOE_high	Fib	Skin
CXADR_FAM3C	Basal_APOE_high.Granular	0	0.742	Basal_APOE_high	Granular	Skin
CXADR_FAM3C	Basal_APOE_high.HPro_Skin	0	0.651	Basal_APOE_high	HPro_Skin	Skin
CXADR_FAM3C	Basal_APOE_high.Spinous_KRT1_high	0	0.664	Basal_APOE_high	Spinous_KRT1_high	Skin
CXADR_FAM3C	Basal_APOE_high.Spinous_KRTDAP_high	0	0.693	Basal_APOE_high	Spinous_KRTDAP_high	Skin
CXADR_FAM3C	Basal_KRT14_high.Fib	0	0.59	Basal_KRT14_high	Fib	Skin
CXADR_FAM3C	Basal_KRT14_high.Granular	0	0.468	Basal_KRT14_high	Granular	Skin
CXADR_FAM3C	DC.Fib	0.048	0.449	DC	Fib	Skin
CXADR_FAM3C	Follicular.Basal_APOE_high	0	0.611	Follicular	Basal_APOE_high	Skin
CXADR_FAM3C	Follicular.Fib	0	0.805	Follicular	Fib	Skin
CXADR_FAM3C	Follicular.Granular	0	0.683	Follicular	Granular	Skin
CXADR_FAM3C	Follicular.HPro_Skin	0	0.592	Follicular	HPro_Skin	Skin
CXADR_FAM3C	Follicular.Spinous_KRT1_high	0	0.605	Follicular	Spinous_KRT1_high	Skin
CXADR_FAM3C	Follicular.Spinous_KRTDAP_high	0	0.634	Follicular	Spinous_KRTDAP_high	Skin
CXADR_FAM3C	Granular.Fib	0	0.58	Granular	Fib	Skin
CXADR_FAM3C	Granular.Granular	0.016	0.457	Granular	Granular	Skin
CXADR_FAM3C	HPro_Skin.Basal_APOE_high	0	0.457	HPro_Skin	Basal_APOE_high	Skin
CXADR_FAM3C	HPro_Skin.Fib	0	0.652	HPro_Skin	Fib	Skin
CXADR_FAM3C	HPro_Skin.Granular	0	0.529	HPro_Skin	Granular	Skin
CXADR_FAM3C	HPro_Skin.HPro_Skin	0.016	0.439	HPro_Skin	HPro_Skin	Skin
CXADR_FAM3C	HPro_Skin.Spinous_KRT1_high	0.016	0.451	HPro_Skin	Spinous_KRT1_high	Skin
CXADR_FAM3C	HPro_Skin.Spinous_KRTDAP_high	0	0.48	HPro_Skin	Spinous_KRTDAP_high	Skin
CXADR_FAM3C	Novel.Fib	0	0.598	Novel	Fib	Skin
CXADR_FAM3C	Novel.Granular	0.014	0.476	Novel	Granular	Skin
CXADR_FAM3C	Spinous_KRT1_high.Basal_APOE_high	0	0.452	Spinous_KRT1_high	Basal_APOE_high	Skin
CXADR_FAM3C	Spinous_KRT1_high.Fib	0	0.646	Spinous_KRT1_high	Fib	Skin
CXADR_FAM3C	Spinous_KRT1_high.Granular	0	0.524	Spinous_KRT1_high	Granular	Skin
CXADR_FAM3C	Spinous_KRT1_high.HPro_Skin	0.032	0.433	Spinous_KRT1_high	HPro_Skin	Skin
